*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-2.5119186837118996	*	*	*	*	*	*	*	*	*	*	*	*	
*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	4.845937234486185	*	2.5343819437257884	*	*	-4.290624500983538	*	5.150040819357021	*	*	*	
*	*	2.1957329115507465	*	*	*	*	1.9109191634118663	0.01925114559704788	*	2.457527234895309	*	*	*	*	0.18267166343479602	*	*	0.6625868736522413	*	-4.712569919744345	2.5343819437257884	*	*	*	*	*	*	*	*	
*	*	2.1957329115507465	*	6.485844871574445	-1.1254572009046258	*	1.9109191634118663	0.01925114559704788	*	2.4787101616997664	*	*	*	*	0.18267166343479602	-4.617993456807136	*	0.6625868736522413	*	-4.712569919744345	2.5343819437257884	*	*	*	*	*	*	*	*	
*	*	2.1957329115507465	*	*	-1.1254572009046258	-5.234822968643166	1.9109191634118663	0.01925114559704788	*	2.457527234895309	-1.9632559925947135	*	-7.543358657916005	*	0.18267166343479602	*	*	0.6625868736522413	*	-4.712569919744345	2.5343819437257884	*	-1.6344621858952415	-4.290624500983538	1.6881688036175373	*	*	*	*	
*	*	2.1957329115507465	*	6.485844871574445	*	*	1.9109191634118663	*	*	2.457527234895309	*	*	*	5.242074644098606	0.18267166343479602	*	*	0.6625868736522413	*	*	*	*	-1.6344621858952415	*	*	*	*	*	*	
*	*	2.1957329115507465	*	*	*	*	1.9109191634118663	*	*	2.457527234895309	*	*	*	5.242074644098606	0.18267166343479602	*	*	0.6625868736522413	*	*	*	*	-1.6344621858952415	*	*	*	*	*	*	
2.866924873404571	*	2.1957329115507465	*	*	-1.1208533946452426	*	*	*	*	2.457527234895309	*	*	*	5.242074644098606	0.18267166343479602	*	-2.5119186837118996	0.6625868736522413	*	*	*	*	-1.6344621858952415	-4.290624500983538	*	*	*	0.952523287185798	*	
2.866924873404571	*	2.1957329115507465	*	*	-1.1254572009046258	*	*	0.01925114559704788	*	2.457527234895309	*	*	*	*	0.18267166343479602	*	-2.5119186837118996	0.6625868736522413	*	-4.712569919744345	2.5343819437257884	*	-1.6344621858952415	-4.290624500983538	*	*	3.6239174953719924	0.9322627003616386	*	
*	*	*	*	6.485844871574445	*	*	1.902014181017116	*	*	2.457527234895309	*	*	*	*	0.18267166343479602	*	*	0.6625868736522413	*	*	*	*	*	*	*	*	*	0.9322627003616386	*	
*	*	*	*	*	-1.1254572009046258	*	1.902014181017116	*	*	2.457527234895309	*	*	*	5.242074644098606	0.18267166343479602	*	-2.5119186837118996	*	4.845937234486185	*	*	*	*	*	*	*	*	0.9322627003616386	*	
